complaint_id,citizen_id,department_id,complaint_type,description,status,assigned_team_id,created_at,resolved_at,zone_id
437,572,2,Garbage Pickup,Garbage Pickup reported at 877 Megan Parkway,In Progress,3,2025-03-14 17:31:46,,1
438,95,4,Garbage Pickup,Garbage Pickup reported at 04711 Shane Forest,Resolved,4,2025-02-02 17:23:17,2025-05-12 09:55:56,3
439,220,3,Streetlight Outage,Streetlight Outage reported at 5508 Robert Burg,Open,1,2025-04-03 00:18:34,,1
440,153,3,Garbage Pickup,Garbage Pickup reported at 51604 Robert Rapids,Resolved,4,2025-04-20 16:29:15,2025-06-08 18:31:46,1
441,299,4,Road Damage,Road Damage reported at 410 Parsons Vista Suite 400,Resolved,2,2025-05-19 09:22:40,2025-06-05 07:47:43,4
442,577,4,Garbage Pickup,Garbage Pickup reported at 6470 Brandon Rapid Apt. 451,In Progress,4,2025-03-18 02:17:34,,5
443,461,2,Water Leakage,Water Leakage reported at 984 John Rest,Open,1,2025-05-29 07:13:05,,3
444,537,1,Streetlight Outage,Streetlight Outage reported at 98248 Marshall Rest,In Progress,4,2025-01-25 18:09:17,,5
445,669,4,Road Damage,Road Damage reported at 47739 Hansen Summit,Open,3,2025-01-01 04:19:05,,5
446,762,2,Streetlight Outage,Streetlight Outage reported at 0062 Jonathan Burgs Suite 650,In Progress,3,2025-06-14 01:13:13,,5
447,697,3,Road Damage,Road Damage reported at 07096 Gina Plain Apt. 662,In Progress,1,2025-02-25 21:33:06,,5
448,509,3,Garbage Pickup,Garbage Pickup reported at 70231 Jessica Spur Suite 330,In Progress,4,2025-03-11 11:54:18,,2
449,918,2,Garbage Pickup,Garbage Pickup reported at 722 Kyle View,In Progress,1,2025-01-23 10:55:45,,4
450,550,1,Road Damage,Road Damage reported at 08501 Ibarra Via,In Progress,1,2025-01-26 23:01:49,,2
451,159,3,Streetlight Outage,Streetlight Outage reported at 15454 Wade Views,Open,4,2025-04-19 20:15:12,,1
452,896,2,Road Damage,Road Damage reported at 1988 Bonnie Forge Apt. 523,Open,4,2025-04-24 03:41:00,,3
453,827,2,Road Damage,Road Damage reported at 211 Hernandez Plaza,Open,4,2025-05-27 05:33:20,,5
454,381,3,Road Damage,Road Damage reported at 57135 Barber Greens,Open,3,2025-03-03 22:36:18,,3
455,501,4,Road Damage,Road Damage reported at 4081 Herring Common,Open,5,2025-01-06 15:03:54,,5
456,470,3,Water Leakage,Water Leakage reported at 60842 Steven Vista Apt. 683,In Progress,5,2025-04-12 22:06:32,,2
457,623,1,Road Damage,Road Damage reported at 4139 Michael Camp,Resolved,2,2025-04-23 10:29:25,2025-05-12 15:48:22,3
458,704,2,Water Leakage,Water Leakage reported at 56261 Brooks Knolls Suite 656,Open,5,2025-01-16 12:52:46,,5
459,259,4,Water Leakage,Water Leakage reported at 0050 Jason Heights Apt. 149,Resolved,5,2025-04-21 16:15:47,2025-06-15 10:51:16,1
460,67,2,Streetlight Outage,Streetlight Outage reported at 899 David Garden Suite 427,In Progress,1,2025-03-07 18:06:17,,4
461,737,3,Water Leakage,Water Leakage reported at 118 Clayton Estates Apt. 680,Open,1,2025-01-01 09:09:20,,1
462,507,2,Garbage Pickup,Garbage Pickup reported at 62277 Michael Expressway,Open,2,2025-03-28 23:13:40,,3
463,388,4,Water Leakage,Water Leakage reported at 50997 Thompson Falls Apt. 192,In Progress,5,2025-01-05 06:36:07,,3
464,463,1,Water Leakage,Water Leakage reported at 027 Combs Mount,Open,4,2025-05-10 00:39:12,,4
465,329,3,Streetlight Outage,Streetlight Outage reported at 2363 Jennifer Villages Apt. 969,Resolved,2,2025-06-08 02:32:52,2025-06-12 04:09:51,4
466,303,3,Water Leakage,Water Leakage reported at 999 Reynolds Fall,Resolved,4,2025-06-07 22:56:22,2025-06-11 04:26:04,4
467,84,4,Garbage Pickup,Garbage Pickup reported at 1630 Stout Curve Suite 373,Open,4,2025-03-20 04:36:42,,1
468,623,3,Water Leakage,Water Leakage reported at 247 James Trail Apt. 598,Open,1,2025-05-11 01:43:23,,4
469,393,1,Garbage Pickup,Garbage Pickup reported at 08260 Barrera Burgs Apt. 012,Resolved,1,2025-02-03 19:34:35,2025-03-31 18:52:34,4
470,622,1,Water Leakage,Water Leakage reported at 658 Caitlin Pine,Resolved,1,2025-04-08 10:45:22,2025-05-12 14:32:01,2
471,828,1,Water Leakage,Water Leakage reported at 321 Thomas Burg Suite 493,Open,5,2025-03-31 22:35:58,,4
472,963,4,Garbage Pickup,Garbage Pickup reported at 2218 Robertson Loop Suite 174,Resolved,1,2025-04-06 22:20:18,2025-05-27 08:41:36,3
473,441,2,Road Damage,Road Damage reported at 6477 Johnston Forge,Resolved,5,2025-06-11 13:47:57,2025-06-11 18:15:19,2
474,389,2,Water Leakage,Water Leakage reported at 51461 James Shore Apt. 902,Resolved,1,2025-03-07 10:21:41,2025-05-18 01:59:31,5
475,976,1,Streetlight Outage,Streetlight Outage reported at 489 Melissa Vista,Open,4,2025-06-03 16:56:33,,1
476,736,1,Water Leakage,Water Leakage reported at 354 Elizabeth Keys,In Progress,3,2025-05-21 09:24:13,,3
477,856,1,Streetlight Outage,Streetlight Outage reported at 858 Stevenson Drives Apt. 697,Open,3,2025-04-06 02:39:51,,3
478,242,1,Road Damage,Road Damage reported at 3928 Roberts Avenue Apt. 560,In Progress,1,2025-01-26 10:09:29,,3
479,448,3,Garbage Pickup,Garbage Pickup reported at 198 Stephanie Meadow Apt. 358,Open,5,2025-04-08 13:38:31,,5
480,908,1,Garbage Pickup,Garbage Pickup reported at 855 Joanna Forge Suite 543,Resolved,5,2025-01-12 18:44:30,2025-03-04 19:29:15,5
481,840,4,Water Leakage,Water Leakage reported at 667 Thomas Mountains Suite 863,Resolved,2,2025-03-12 02:18:56,2025-05-23 19:07:32,5
482,82,4,Water Leakage,Water Leakage reported at 45085 Brown Place,Resolved,3,2025-04-30 15:02:48,2025-05-25 15:50:09,5
483,135,4,Streetlight Outage,Streetlight Outage reported at 17253 Christina Flats Apt. 123,Open,1,2025-04-28 22:01:58,,1
484,159,4,Streetlight Outage,Streetlight Outage reported at 8541 Price Garden Suite 939,Resolved,2,2025-01-26 23:20:19,2025-06-08 00:49:49,4
485,216,3,Streetlight Outage,Streetlight Outage reported at 0859 Nathan Haven Suite 852,Resolved,4,2025-05-24 23:03:36,2025-06-10 13:54:36,3
486,84,2,Streetlight Outage,Streetlight Outage reported at 165 Mcclure Bypass Suite 879,Resolved,5,2025-02-19 05:52:03,2025-04-15 09:32:53,3
487,587,1,Garbage Pickup,Garbage Pickup reported at 22878 Brandon Points Apt. 763,Open,2,2025-02-07 01:44:55,,1
488,135,2,Garbage Pickup,Garbage Pickup reported at 0752 Anthony Skyway,In Progress,2,2025-02-17 02:34:40,,5
489,36,2,Streetlight Outage,Streetlight Outage reported at 0961 Hernandez Throughway,Resolved,4,2025-02-19 12:48:50,2025-02-24 19:05:42,2
490,969,3,Streetlight Outage,Streetlight Outage reported at 8044 Wilson Ville,Resolved,3,2025-01-22 00:58:39,2025-05-20 07:18:38,1
491,440,1,Streetlight Outage,Streetlight Outage reported at 5030 Chavez Tunnel Suite 696,Resolved,4,2025-02-13 05:08:29,2025-04-15 02:07:48,2
492,504,1,Road Damage,Road Damage reported at 5837 Lisa Locks Apt. 038,In Progress,1,2025-05-29 08:49:23,,3
493,391,2,Road Damage,Road Damage reported at 89394 Dave Parkway Apt. 135,Resolved,3,2025-06-04 02:40:10,2025-06-09 12:46:17,5
494,49,3,Streetlight Outage,Streetlight Outage reported at 284 Perry Fields Apt. 383,In Progress,2,2025-03-27 23:42:50,,1
495,858,1,Garbage Pickup,Garbage Pickup reported at 7369 Mejia Stravenue,Open,5,2025-02-11 04:34:53,,5
496,503,3,Water Leakage,Water Leakage reported at 0638 Tony Forest Apt. 531,Open,3,2025-04-07 06:01:14,,5
497,669,3,Water Leakage,Water Leakage reported at 03046 Jessica Greens Apt. 185,In Progress,2,2025-06-02 14:35:58,,1
498,133,1,Garbage Pickup,Garbage Pickup reported at 979 Clayton Ridges,Open,1,2025-04-26 05:19:31,,1
499,640,3,Streetlight Outage,Streetlight Outage reported at 0311 Conner Underpass Suite 713,Open,2,2025-01-06 03:44:44,,1
500,576,4,Water Leakage,Water Leakage reported at 6619 Powell Crescent Suite 549,Open,2,2025-05-08 15:12:11,,4
501,986,3,Water Leakage,Water Leakage reported at 069 Harper Track Suite 173,Open,3,2025-02-11 21:09:05,,1
502,706,2,Road Damage,Road Damage reported at 98506 Stacey Walks Apt. 608,Open,1,2025-02-11 01:35:12,,4
503,672,1,Water Leakage,Water Leakage reported at 69737 Michael Springs Suite 973,Resolved,5,2025-02-15 10:44:01,2025-03-16 20:27:13,2
504,271,4,Streetlight Outage,Streetlight Outage reported at 163 Reid Walks,Open,2,2025-04-23 11:11:33,,2
505,926,2,Streetlight Outage,Streetlight Outage reported at 9326 Kelly Cape,Resolved,2,2025-04-14 11:12:11,2025-05-30 12:50:46,5
506,812,1,Streetlight Outage,Streetlight Outage reported at 575 Gail Creek,Open,3,2025-03-04 00:13:01,,2
507,507,2,Streetlight Outage,Streetlight Outage reported at 53684 Thomas Locks Suite 377,Resolved,4,2025-03-27 02:15:58,2025-05-13 23:36:41,4
508,959,4,Road Damage,Road Damage reported at 296 Mclaughlin Burg Suite 078,Open,2,2025-04-05 17:19:48,,3
509,183,4,Water Leakage,Water Leakage reported at 3428 Hughes Rue Suite 096,Resolved,4,2025-03-18 11:08:27,2025-05-30 05:13:52,3
510,615,1,Streetlight Outage,Streetlight Outage reported at 7045 Smith River Apt. 755,Open,4,2025-05-20 12:51:47,,1
511,670,3,Garbage Pickup,Garbage Pickup reported at 691 Lee Avenue,Open,2,2025-01-05 22:11:18,,2
512,494,2,Road Damage,Road Damage reported at 69052 Lori Ferry,In Progress,2,2025-03-07 22:36:00,,1
513,306,4,Garbage Pickup,Garbage Pickup reported at 36101 Robinson Crossing,Open,1,2025-03-30 11:33:26,,4
514,245,4,Water Leakage,Water Leakage reported at 0644 Marshall Hills,Open,4,2025-03-27 15:40:51,,4
515,993,4,Garbage Pickup,Garbage Pickup reported at 0037 Sparks Streets,Open,1,2025-02-16 03:50:30,,1
516,352,4,Water Leakage,Water Leakage reported at 8437 Kim Shoal Apt. 151,In Progress,5,2025-03-10 14:01:43,,2
517,944,3,Streetlight Outage,Streetlight Outage reported at 54036 Aaron Islands,Open,2,2025-02-11 22:51:15,,5
518,189,3,Road Damage,Road Damage reported at 784 Michael Isle,Resolved,4,2025-06-13 08:53:29,2025-06-13 21:20:56,5
519,897,3,Road Damage,Road Damage reported at 71019 Richard Centers Suite 057,Resolved,3,2025-03-30 02:04:54,2025-06-09 22:31:32,1
520,779,3,Garbage Pickup,Garbage Pickup reported at 357 Atkinson Trail Suite 254,Resolved,1,2025-05-10 22:59:45,2025-05-28 10:25:36,2
521,820,3,Road Damage,Road Damage reported at 862 Hansen Valleys,In Progress,2,2025-05-06 00:43:24,,4
522,587,3,Water Leakage,Water Leakage reported at 219 Smith Lodge Apt. 814,Resolved,3,2025-04-22 06:52:05,2025-05-28 23:48:00,4
523,869,2,Water Leakage,Water Leakage reported at 267 Joyce Ville Apt. 008,In Progress,1,2025-02-13 04:46:49,,2
524,531,3,Garbage Pickup,Garbage Pickup reported at 3674 Roberts Fort,Resolved,2,2025-04-28 19:52:04,2025-05-07 10:46:41,4
525,817,1,Garbage Pickup,Garbage Pickup reported at 9376 Gonzalez Knolls Suite 268,In Progress,5,2025-04-16 16:30:02,,5
526,296,3,Garbage Pickup,Garbage Pickup reported at 23313 Phillip Union,Open,3,2025-05-30 08:38:50,,3
527,251,1,Water Leakage,Water Leakage reported at 288 Lewis Stream Suite 445,Open,2,2025-06-02 14:18:30,,2
528,51,4,Road Damage,Road Damage reported at 73387 Oconnell Grove Suite 575,Resolved,5,2025-03-09 12:33:59,2025-06-09 19:48:48,3
529,237,2,Streetlight Outage,Streetlight Outage reported at 4836 Williams Walk Suite 136,In Progress,4,2025-05-24 04:15:35,,2
530,209,1,Streetlight Outage,Streetlight Outage reported at 826 John Corners,In Progress,2,2025-03-21 16:17:49,,4
531,873,4,Garbage Pickup,Garbage Pickup reported at 504 Anne Lodge Suite 634,In Progress,5,2025-03-07 03:05:53,,4
532,694,4,Road Damage,Road Damage reported at 525 Jessica Drives,Open,2,2025-02-04 09:43:51,,1
533,804,4,Streetlight Outage,Streetlight Outage reported at 800 Johnson Island Apt. 414,Resolved,3,2025-01-12 20:13:42,2025-04-17 10:38:20,1
534,816,1,Garbage Pickup,Garbage Pickup reported at 04877 Carr Skyway Suite 519,In Progress,3,2025-01-05 14:33:20,,5
535,848,4,Water Leakage,Water Leakage reported at 989 Wallace Causeway,In Progress,3,2025-03-08 16:00:47,,3
536,507,2,Garbage Pickup,Garbage Pickup reported at 559 Robinson Mountain,Open,2,2025-03-05 06:01:11,,3
537,1,3,Road Damage,Road Damage reported at 6034 Reeves Vista Suite 359,Resolved,5,2025-04-22 12:46:47,2025-04-26 04:49:22,3
538,569,2,Streetlight Outage,Streetlight Outage reported at 78264 Stein Green Suite 479,Open,3,2025-01-20 23:37:50,,2
539,645,2,Streetlight Outage,Streetlight Outage reported at 018 Kathy Village,In Progress,4,2025-02-21 06:15:48,,1
540,660,2,Streetlight Outage,Streetlight Outage reported at 95053 Joe Parks Apt. 049,Open,4,2025-04-14 18:29:47,,5
541,185,1,Garbage Pickup,Garbage Pickup reported at 2459 Adams Fall,Resolved,2,2025-02-22 17:15:43,2025-03-26 08:52:16,1
542,9,1,Water Leakage,Water Leakage reported at 86942 Elizabeth Isle,In Progress,1,2025-02-12 15:26:29,,3
543,512,1,Streetlight Outage,Streetlight Outage reported at 84739 Williams Ford Apt. 149,In Progress,2,2025-06-12 17:35:55,,2
544,894,4,Water Leakage,Water Leakage reported at 2269 Campbell Cliff,Open,4,2025-04-11 21:38:44,,3
545,413,4,Road Damage,Road Damage reported at 13890 Lauren Run,Open,5,2025-04-29 05:12:16,,1
546,894,4,Water Leakage,Water Leakage reported at 93524 Aguirre Squares Apt. 609,Open,2,2025-03-16 08:26:03,,4
547,144,1,Streetlight Outage,Streetlight Outage reported at 58169 Hunter Island Suite 641,In Progress,5,2025-04-19 15:22:13,,3
548,255,1,Road Damage,Road Damage reported at 31173 Hernandez Estate,Open,5,2025-04-18 03:21:04,,4
549,887,2,Water Leakage,Water Leakage reported at 229 Ward Valleys,In Progress,5,2025-05-25 22:45:19,,4
550,687,2,Road Damage,Road Damage reported at 8935 Jennings Cape Apt. 636,In Progress,2,2025-01-31 16:12:11,,3
551,520,3,Water Leakage,Water Leakage reported at 0672 Katherine Crossing Suite 858,Resolved,5,2025-02-26 00:55:38,2025-03-25 23:53:53,3
552,835,1,Water Leakage,Water Leakage reported at 462 Cline Roads,In Progress,5,2025-04-10 23:56:11,,5
553,151,1,Water Leakage,Water Leakage reported at 64002 Kristen Spring Apt. 654,Resolved,1,2025-02-01 08:51:59,2025-02-18 18:25:49,1
554,257,2,Water Leakage,Water Leakage reported at 38830 Medina Ways Suite 166,Open,4,2025-03-22 15:31:36,,4
555,289,3,Road Damage,Road Damage reported at 887 Kenneth Turnpike,In Progress,5,2025-01-16 00:18:29,,2
556,733,1,Garbage Pickup,Garbage Pickup reported at 30686 Ramsey Vista Apt. 117,Open,1,2025-03-13 07:35:47,,4
557,972,3,Water Leakage,Water Leakage reported at 9091 Sanchez Village,In Progress,4,2025-06-09 14:10:19,,5
558,625,4,Streetlight Outage,Streetlight Outage reported at 78618 Casey Meadows,In Progress,2,2025-03-06 16:13:11,,1
559,818,2,Streetlight Outage,Streetlight Outage reported at 15458 Rachael Extension,Open,5,2025-06-01 05:36:57,,1
560,406,2,Streetlight Outage,Streetlight Outage reported at 42754 Anderson Fork,In Progress,4,2025-03-02 18:50:37,,4
561,500,2,Water Leakage,Water Leakage reported at 26609 Michael River Apt. 802,Open,3,2025-03-21 04:30:02,,2
562,574,2,Garbage Pickup,Garbage Pickup reported at 021 Brandi Point,In Progress,4,2025-04-10 13:17:20,,1
563,513,1,Streetlight Outage,Streetlight Outage reported at 993 Brittany Keys Suite 630,Open,3,2025-03-10 16:51:21,,5
564,581,2,Garbage Pickup,Garbage Pickup reported at 7052 Williams Gardens,In Progress,1,2025-06-12 10:36:34,,1
565,421,1,Water Leakage,Water Leakage reported at 5317 Ruben Hollow Suite 159,Open,5,2025-06-09 05:50:00,,5
566,988,3,Road Damage,Road Damage reported at 031 Michael Shoals Suite 151,Open,4,2025-04-13 17:16:37,,2
567,724,3,Streetlight Outage,Streetlight Outage reported at 30487 Smith Alley Suite 434,In Progress,4,2025-01-12 14:42:38,,4
568,649,1,Road Damage,Road Damage reported at 30917 Amanda Key,Open,3,2025-03-02 16:10:56,,3
569,786,3,Garbage Pickup,Garbage Pickup reported at 02531 Davis Route Apt. 543,In Progress,4,2025-01-29 02:47:44,,4
570,161,3,Streetlight Outage,Streetlight Outage reported at 20660 Monica Loop,Resolved,3,2025-03-15 06:52:03,2025-04-13 17:05:10,2
571,585,4,Road Damage,Road Damage reported at 72421 Joseph Mountain,Resolved,1,2025-02-27 00:12:58,2025-04-28 08:47:07,4
572,508,2,Road Damage,Road Damage reported at 33301 Martin Island,Open,1,2025-05-10 10:55:50,,2
573,446,2,Streetlight Outage,Streetlight Outage reported at 507 Amanda Motorway,Resolved,3,2025-04-16 05:47:12,2025-06-03 15:03:28,4
574,564,1,Streetlight Outage,Streetlight Outage reported at 02014 Brandon Squares,In Progress,1,2025-02-21 17:39:06,,4
575,434,1,Garbage Pickup,Garbage Pickup reported at 789 Ortiz Neck,Resolved,5,2025-03-20 10:03:34,2025-05-27 01:43:22,2
576,577,3,Streetlight Outage,Streetlight Outage reported at 53164 Griffith Land Suite 606,In Progress,2,2025-02-14 09:32:47,,1
577,524,1,Road Damage,Road Damage reported at 68543 Frances Camp,In Progress,5,2025-03-30 03:12:12,,4
578,173,4,Streetlight Outage,Streetlight Outage reported at 96596 Meredith Branch,Resolved,4,2025-02-09 09:33:33,2025-04-10 22:23:30,4
579,110,1,Streetlight Outage,Streetlight Outage reported at 710 Emily Parks Apt. 196,Open,5,2025-04-27 23:29:32,,3
580,20,1,Garbage Pickup,Garbage Pickup reported at 2392 Morrow Island,In Progress,5,2025-03-10 12:55:27,,1
581,809,3,Road Damage,Road Damage reported at 9123 Rivas Summit Apt. 138,In Progress,4,2025-05-07 16:28:02,,3
582,581,3,Water Leakage,Water Leakage reported at 03434 Mcmahon Valley Suite 138,In Progress,3,2025-04-27 07:50:23,,1
583,742,3,Water Leakage,Water Leakage reported at 343 Nichols Well,Resolved,3,2025-04-13 19:54:00,2025-04-20 05:36:34,1
584,288,1,Road Damage,Road Damage reported at 803 Bradshaw Plains Suite 881,Resolved,3,2025-03-24 20:37:52,2025-04-01 14:01:35,4
585,844,2,Streetlight Outage,Streetlight Outage reported at 2887 Tammy Rest,Open,3,2025-01-31 06:35:10,,2
586,31,4,Streetlight Outage,Streetlight Outage reported at 386 Young Plains,Resolved,3,2025-02-18 14:01:30,2025-02-19 04:01:07,4
587,663,4,Water Leakage,Water Leakage reported at 43646 Atkinson Knoll Apt. 075,In Progress,1,2025-06-07 02:57:22,,2
588,452,2,Garbage Pickup,Garbage Pickup reported at 62888 Cochran Points Apt. 833,Resolved,3,2025-04-02 00:13:25,2025-05-01 04:53:29,2
589,723,2,Road Damage,Road Damage reported at 186 Wesley Corner,Open,2,2025-04-16 19:00:16,,4
590,69,4,Streetlight Outage,Streetlight Outage reported at 2105 Mathis Drives,In Progress,3,2025-04-02 09:47:24,,4
591,622,1,Streetlight Outage,Streetlight Outage reported at 2684 Jeffrey Gardens Suite 858,In Progress,1,2025-05-20 19:33:27,,4
592,682,3,Garbage Pickup,Garbage Pickup reported at 813 Krystal Summit,Open,3,2025-02-18 05:11:04,,5
593,422,4,Streetlight Outage,Streetlight Outage reported at 44753 Justin Flat Suite 718,In Progress,5,2025-06-09 14:02:20,,4
594,366,2,Streetlight Outage,Streetlight Outage reported at 345 Williams Hollow Suite 990,Resolved,5,2025-04-19 19:38:48,2025-06-12 21:26:16,2
595,123,2,Water Leakage,Water Leakage reported at 4178 Michael Skyway Suite 025,Resolved,5,2025-04-16 20:33:00,2025-05-09 00:44:41,2
596,195,1,Garbage Pickup,Garbage Pickup reported at 10034 Hoffman Hollow Apt. 518,Open,3,2025-06-07 21:34:22,,5
597,886,4,Road Damage,Road Damage reported at 789 Samuel Rapid Suite 774,In Progress,5,2025-03-24 20:26:34,,5
598,206,3,Water Leakage,Water Leakage reported at 19465 William Square,Resolved,1,2025-03-01 08:15:01,2025-03-22 13:07:50,2
599,602,4,Garbage Pickup,Garbage Pickup reported at 0007 David Village Suite 030,In Progress,4,2025-01-27 14:03:51,,5
600,301,2,Water Leakage,Water Leakage reported at 3473 Padilla Crescent,Resolved,2,2025-05-12 15:32:22,2025-05-14 19:55:48,1
601,742,4,Water Leakage,Water Leakage reported at 35941 Trujillo Plaza,Open,4,2025-05-13 20:45:44,,4
602,327,2,Streetlight Outage,Streetlight Outage reported at 45823 Park Cape Suite 099,Resolved,2,2025-04-10 00:53:51,2025-04-29 03:11:53,3
603,219,2,Garbage Pickup,Garbage Pickup reported at 629 Steven Trafficway,Open,4,2025-01-22 16:51:26,,3
604,365,4,Streetlight Outage,Streetlight Outage reported at 20385 Kirby Centers Apt. 644,Resolved,2,2025-05-27 20:34:11,2025-05-28 21:27:16,4
605,543,2,Streetlight Outage,Streetlight Outage reported at 0035 King Stream Suite 751,In Progress,3,2025-04-17 16:03:19,,5
606,223,3,Water Leakage,Water Leakage reported at 237 Edward Loop,In Progress,1,2025-01-03 13:35:51,,1
607,813,3,Streetlight Outage,Streetlight Outage reported at 403 Alison Corners Suite 997,In Progress,3,2025-06-08 00:27:41,,4
608,819,4,Water Leakage,Water Leakage reported at 18963 Walker Ridges Suite 496,In Progress,4,2025-06-08 02:18:38,,3
609,964,4,Streetlight Outage,Streetlight Outage reported at 44422 Mcdonald Coves Apt. 313,Open,3,2025-06-02 08:28:39,,3
610,447,4,Garbage Pickup,Garbage Pickup reported at 470 Ashley Port,Open,1,2025-05-30 06:32:06,,4
611,401,4,Road Damage,Road Damage reported at 21314 Mccarthy Way Suite 779,Resolved,1,2025-03-11 23:56:18,2025-05-11 00:54:06,4
612,862,4,Road Damage,Road Damage reported at 21798 Thompson Locks,In Progress,3,2025-06-14 11:01:43,,2
613,472,2,Water Leakage,Water Leakage reported at 133 Emma Tunnel Apt. 283,Open,1,2025-04-18 18:50:58,,1
614,835,3,Streetlight Outage,Streetlight Outage reported at 179 Cannon Neck Apt. 895,Open,4,2025-04-20 03:26:54,,2
615,265,3,Road Damage,Road Damage reported at 35565 Phillips Mount Apt. 617,In Progress,2,2025-01-05 03:05:30,,4
616,79,3,Garbage Pickup,Garbage Pickup reported at 61123 Jason Flat,Resolved,5,2025-04-09 07:44:20,2025-04-27 01:39:58,5
617,808,2,Water Leakage,Water Leakage reported at 1329 Michael Spur,Resolved,2,2025-02-04 02:32:32,2025-04-28 04:44:24,2
618,143,4,Streetlight Outage,Streetlight Outage reported at 44178 Henderson Rapid,Resolved,1,2025-04-09 00:25:54,2025-06-12 03:14:53,3
619,271,4,Road Damage,Road Damage reported at 7265 Duran Oval,Open,4,2025-03-05 14:10:28,,5
620,30,2,Road Damage,Road Damage reported at 474 Steele Flat,Resolved,2,2025-01-08 03:57:20,2025-06-09 11:42:14,1
621,335,3,Road Damage,Road Damage reported at 90820 Kimberly Wall,Resolved,1,2025-04-29 19:40:55,2025-06-07 12:24:25,3
622,206,3,Garbage Pickup,Garbage Pickup reported at 410 Woods Mission,In Progress,4,2025-05-04 20:32:11,,5
623,662,3,Water Leakage,Water Leakage reported at 4684 Melissa Streets Suite 239,In Progress,1,2025-04-24 02:06:31,,2
624,418,3,Streetlight Outage,Streetlight Outage reported at 55395 Debra Harbors Suite 696,In Progress,3,2025-05-03 21:08:00,,3
625,121,1,Road Damage,Road Damage reported at 21213 Hardin Summit Apt. 305,Resolved,4,2025-04-05 06:33:39,2025-06-11 23:07:12,1
626,326,4,Streetlight Outage,Streetlight Outage reported at 63969 Gamble Highway,Resolved,3,2025-03-09 07:07:25,2025-06-02 17:28:18,5
627,495,4,Road Damage,Road Damage reported at 39652 Travis Glen,In Progress,4,2025-01-24 16:42:47,,1
628,695,1,Garbage Pickup,Garbage Pickup reported at 836 Chris Walks Apt. 418,Resolved,1,2025-02-19 00:26:22,2025-02-26 14:01:24,3
629,264,2,Streetlight Outage,Streetlight Outage reported at 5307 Day Village Apt. 577,Resolved,3,2025-03-30 18:28:22,2025-04-20 22:44:56,3
630,536,3,Garbage Pickup,Garbage Pickup reported at 40956 Heidi Manor Apt. 738,Open,1,2025-02-25 01:50:03,,1
631,84,1,Streetlight Outage,Streetlight Outage reported at 8674 Jacqueline Shores,Resolved,4,2025-02-06 17:59:08,2025-02-10 09:15:05,5
632,749,2,Water Leakage,Water Leakage reported at 2866 Breanna Inlet Suite 682,In Progress,3,2025-05-20 09:55:13,,1
633,2,4,Water Leakage,Water Leakage reported at 05684 Kelli Groves Apt. 000,In Progress,1,2025-06-14 07:07:39,,4
634,753,2,Water Leakage,Water Leakage reported at 68064 Andrews Passage,Resolved,2,2025-05-22 11:17:16,2025-05-27 04:55:07,3
635,543,4,Garbage Pickup,Garbage Pickup reported at 369 Bradley Garden Apt. 398,Resolved,3,2025-04-09 10:08:06,2025-05-03 03:34:18,5
636,819,2,Water Leakage,Water Leakage reported at 1692 Joshua Parkways Apt. 087,Resolved,1,2025-03-21 14:16:51,2025-04-23 02:30:50,1
637,782,4,Water Leakage,Water Leakage reported at 448 Michael Fords Apt. 601,In Progress,5,2025-05-03 22:37:11,,5
638,16,4,Road Damage,Road Damage reported at 25929 Jason Island Suite 628,In Progress,5,2025-05-08 05:43:40,,4
639,306,4,Water Leakage,Water Leakage reported at 1489 Jeffrey Point,In Progress,1,2025-03-02 04:08:46,,3
640,538,1,Streetlight Outage,Streetlight Outage reported at 495 Hampton Stravenue,Open,1,2025-03-01 22:44:05,,2
641,394,4,Garbage Pickup,Garbage Pickup reported at 127 Johnson Plains,Resolved,5,2025-02-27 21:26:59,2025-05-31 17:46:13,2
642,921,1,Road Damage,Road Damage reported at 14236 Lewis Spur Apt. 871,In Progress,4,2025-03-22 16:06:35,,2
643,456,1,Garbage Pickup,Garbage Pickup reported at 71828 Gould Hollow Apt. 943,Open,5,2025-01-27 15:00:51,,3
644,843,3,Road Damage,Road Damage reported at 973 Nancy Station,In Progress,3,2025-04-18 05:57:23,,3
645,327,1,Water Leakage,Water Leakage reported at 1430 Green Road Suite 064,Open,4,2025-02-05 13:23:20,,3
646,560,1,Water Leakage,Water Leakage reported at 70382 Carr Shoals,Resolved,5,2025-02-25 15:09:12,2025-03-06 19:43:21,4
647,594,1,Road Damage,Road Damage reported at 86714 David Crescent Apt. 357,Open,4,2025-03-04 10:28:56,,5
648,397,3,Road Damage,Road Damage reported at 31836 Bentley Skyway,Resolved,3,2025-06-08 20:54:19,2025-06-10 03:34:00,5
649,849,3,Water Leakage,Water Leakage reported at 934 Gamble Street Suite 527,In Progress,3,2025-02-16 11:57:46,,4
650,705,1,Garbage Pickup,Garbage Pickup reported at 927 Amanda Trace,In Progress,4,2025-02-02 12:01:59,,2
651,747,1,Garbage Pickup,Garbage Pickup reported at 135 Benjamin Hollow Suite 147,In Progress,5,2025-06-08 07:13:40,,5
652,394,3,Water Leakage,Water Leakage reported at 480 Cortez Road Apt. 161,Open,5,2025-03-18 13:52:09,,2
653,676,3,Streetlight Outage,Streetlight Outage reported at 1583 Hughes Islands,In Progress,3,2025-05-05 12:34:35,,4
